formula,target
Cu0.16675 Mn0.75 Nb0.08325 O3 Y1,5.2
H3.47 Al6.2 B3 Ca0.09 Cr0.57 Fe0.12 K0.01 Mg2.25 Na0.76 O31 Si5.8 Ti0.03 V0.03,3.07
Ba1 Fe11.917 In0.083 O19,5.3
B2 Hf1 O5,6.85
Bi0.9 Fe0.9 O3 Pb0.1 Ti0.1,8.32
Dy1 O7 Sm1 Ti2,6.57
B2 Mg0.995 Ru0.005,2.65
H9.37 Ca11.85 Ce0.1 Cl2.33 F0.34 Fe2.22 K1.45 Mn0.81 Na32.4 O151.6 Si51.2 Sr0.733 Ti0.52 Zr6,2.83
Cr1 Si1 Zr1,6.07
Ge3 Nd10 Si3,6.76
Cl1 Cs1 F3 Sb1,4.02
Hf1 O7 V2,3.89
C2 H12 Cl3 Mn1 N1 O2,1.69
C2 Li1 N4 Yb1,4.24
Ca0.9 Mn1 O3 Yb0.1,5.0
Ge1 Sm1,7.8
Ca3 Cl2 O5 W1,4.11
Hg1 In2 S4,5.87
Bi12.9 I6.33 Pt3,8.8
H0.58 Al0.82 Ca1.42 F1.15 Fe1.96 K0.24 Mg2.64 Mn0.09 Na1.32 O22.85 Si7.18 Ti0.32 Zn0.01,3.26
Ca0.72 Eu0.24 O4 W1,6.63
H2 Al14.862 Fe1.95 Li0.66 Mg0.24 Mn0.06 O32 Sn1.606 Ti0.394 Zn1.988,4.39
Ba1 O2.978 Pr1,6.46
Nb1.18 S5 V0.82,3.95
Sb2 Se13.5 Sn4 Tl5,6.38
H12 Cu1 K2 O14.004 S1.571 Se0.43,2.31
Gd0.77 O6.37 Sb2 Tl0.43,6.86
Be1 Cr1.864 O3.972,4.46
C16 H42 N2 O38 Si18,1.84
H0.504 Cl6 N0.126 Rb1.874 Te1,3.1
Co0.12 Fe2 Ni0.53 O4 Zn0.35,5.34
H1 As1 Co2 O5,4.25
Ag2 Ba1 Ge1 S4,4.92
Al2 Ba5 In2 O13 Zr1,5.78
H508 Al62 Na62 O638 Si130,1.91
O1.992 Ti0.12 Y0.04 Zr0.84,5.86
Al4.1 Ba5 In1.9,4.62
H178.85 Al92 O482.85 Si100 Zn55.3,1.81
Ba2 Cu1 Hg0.78 O4.21 Tl0.21,7.04
Mn3 N0.07 Pt1,10.28
Pd2 Si1 Yb1,10.15
Co1 Gd4 Sn8,8.38
Os1 W2,19.7
Al0.9 N0.97,3.02
Cu3 Ho1 O8 Pb2 Sr2,7.79
Co2 Ge3 Sc3,5.83
Ba3 Ca0.8 O9 Ru2 Sr0.2,6.08
P6 Rb4 Se12,3.72
C10 H39 Ce6 N2 O46.5,2.72
Se2 V1.005,5.83
Te1 Y1,6.35
Br1 In4 Se5 Tl0.91,6.33
Ba0.16665 Eu0.09999 Nb0.6666 O2.9997 Sr0.83325 Zn0.23331,6.06
Ce2.67 S4,5.38
H8 Mo3 N2 S11.73 Se7.27,3.31
B3 Ba3 Li1 O9 Sr1,4.87
La1.6 Mg1.37 O6.97 Zr1.6,5.4
Er1 Fe0.5 O3 V0.5,8.01
B0.03 Ga0.97 Ni3,8.82
Cu0.4 Ga0.6 In0.6 Se2,5.48
B1 Cu1 Fe13 Nd2,7.62
Ge0.149 Sb0.597 Te1,6.32
H1 Lu1 O1,9.22
Cs1 In1 O7 P2,4.2
H6 Cd1 Cl2 N2,2.67
Al4.24 Be0.945 Fe0.759 Mg1.94 O16 Si3.055,3.59
Dy1 In1.5 Sn1.5,8.62
O1.973244 Y0.054488 Zr0.945756,6.05
Cr0.95 Ge0.05,7.26
Cr0.3 O2 Ti0.7,4.39
As8 Mn1.62 Zn10.38,5.51
Te2 Ti1.33,6.4
H3 Ce1 O3,4.57
K1 Nb5 O15 Pb2,6.14
H24 As2 Co1 O80 Rb8 W20,5.13
Cu0.5 Ge1.5 Mn1 Nd1,7.35
Ba1.8 Ca0.2 Cu3 Nd0.2 O7 Y0.8,6.3
Fe0.74 N2 W1,10.84
C2 Ca11 N10,2.64
Cu1 Fe0.125 In0.875 S2,4.64
H8 B1 O10 S1 Tm1,3.21
Co0.48 Mn0.52 O3 Y1,5.89
Ca0.3 Co0.5 La0.7 Mn0.5 O3,6.31
B1 Cl2 O3 Rb1 Zn2,2.97
Ba0.5 O4 Pb0.5 W1,7.33
H510 Al56 Cu15 Na16 O634 Si136,1.91
Cr1 N1 O9 Rb1 U1,4.06
Pt1 Zr2,10.09
Al3 Hf4,9.91
Fe1 Nd5 O17 Ti4,6.33
C0.99 Al7.12 Fe9.88 Ho2,6.4
Cd2 Pr1,8.0
H24 Cl2 N8 Sr1,1.38
C22 H40 Cr2 Mn3 O34,1.72
C1 H7 N2 O5 P1,1.77
C12.87 Al54 Cl38.61 F12.87 Na54 O384 Si138,1.58
Na2 S4,2.13
Co2 Fe7 Gd1 Ti2,7.69
Cr0.5 La0.75 Mn0.5 O3 Sr0.25,6.48
Bi6 Co1 O16 S2,7.61
Ca0.05 Cu1 La1.95 O4,7.02
Ca1 In2 Te4,5.12
B2.12 Fe5 P0.88,7.03
Fe15.86 Ho1.97,7.84
Cr3 N1 Ta3,12.68
Al7.47 Ho6 Ir4.53,10.45
H14 As2 Mg1 O17.6 U2,3.71
Co1 Ga1 Sm1,8.28
Al0.48 Ge1.52 Li1.48 O12 P3,3.42
C16.86 H16.44 Br5.62 O194.6 Si96,2.01
Ge1.5 Si2.5 Tb5,7.62
Fe1.76 V0.24 Zr1,7.59
Li3 Mn1 P2,2.21
La2 Mg1 Ni2,6.06
Al1 Th1,8.11
Cu2 Gd2 In1,8.79
B0.75 Co3,8.77
Au3.5 Ga7.5 La3,10.16
H16 Mg1 N6 O26 Th1,2.39
Fe2.42 K0.05 Mg2.58 O30 Si12,2.69
Ca3 Mn2 O12 Si3,3.83
Ge4.4 Ru0.8 Sm2,8.46
Ag0.75 Bi0.1 Tl0.15,12.4
Ba1 Bi3 Fe3 O16 Sr6,6.32
Ba1 Co1.95 O5.31 Tb1,7.27
Au2 Np1 Si2,12.37
H1.01 O2.99 Sr2 V1,4.99
Dy1 Ge1 Ti1,7.59
Fe1.42 Ga3.58 O12 Y3,5.61
Cr0.23 Fe0.08 Mn0.09 Nb0.22 Se2 Ti0.21 V0.22,5.66
Al0.2 Mn0.8 Na0.67 O2,3.99
Co6 Ho5 Sn18,8.95
As0.87 B2 Mg2 Rh5,8.37
Nd2 O6.6 Zr2,6.38
Al1 Li3 O11 Te4,5.01
Co1.6 Mg0.4 O4 Sn1,5.9
Eu3 Li7 Nb2 O12,5.62
Ag0.736 Cu0.297 In1.011 Te1.956,6.03
As7 Ni12 Pr2,8.42
La1 Nb0.7 O4 Sb0.3,5.96
C2 Fe1 Tb1,7.98
Ce2 Rh1 Si3,6.25
Ca1.47 Fe0.15 Mg0.07 Mn4.31 O18 Si6,3.52
Re0.9 Si0.1,19.37
H2 Mg1 O2,2.37
H16 Mg7 Ti1,1.78
H1 Cl1 Lu1,6.78
H6 O9 Rb1 S1 V1,2.65
H13 Cl1 Mg3 O9,1.91
Ca0.1 Mn1 O3 Pr0.9,6.65
C0.62 Pu1,13.6
Ca1.16 Ge1 Mg0.83 O4,3.69
H82 Cs7 K1 Li4 Mo2 O110 S2 Sb2 W19,5.39
La2 Ni1 O4.28,7.11
Fe0.32 Ge2 U1,10.16
Al0.333 B2 Nb0.667,5.66
Cu0.43 Li0.57 Nb3 O8,5.25
Li0.59 Ni1.01 O2,4.73
Cu1 Rb1 S3 Th1,5.09
B2 Ba1 Be2 O6,3.78
Ga1 Nb1 O4,5.85
Ba1 Si2,3.99
Au0.1 Pd0.9,12.82
Al1 Fe0.9 Ru0.1,5.95
Al2.667 O4,3.6
Sn4 Yb5,8.69
Cr0.15 Mn0.85 Sb1,6.79
Cr0.5 Fe0.5 La0.9 Nd0.1 O3,6.73
H5 O16 P1 Rb4 S3,2.89
Fe0.1 La0.8 Mn0.9 O3 Sr0.2,6.56
Cd19.25 Na13 Tl7.75,6.67
Co0.1545 Fe0.1545 Li0.77 Ni0.721 O2,4.79
Co1 Gd1 Si3,6.34
La1 Mn1 O3.22,6.96
Er0.743 Gd0.257,8.69
Gd1 Te2,8.21
As2 Ce1,6.65
B1 Fe1 Li1 O3,3.46
Mn1 V1 Zr1,6.92
C10 Au2 Cl8 S8,2.58
Li0.66 Mo4 O6,6.07
Ge2 O14 Rb2 U3,6.55
Au0.8 Hg0.2,18.8
Co0.334 Ni2.666 S2 Sn2,7.01
Ce1 Cu0.987 O1 S1,6.29
C10 O10 Tc2,2.1
Fe0.74 Ni1.84 O4 Sb0.42,5.89
Al3 Er0.86 Gd0.14,5.43
O5 S1 Ti1,2.93
Ag1.24 Li0.76 Se2 Sr1,5.31
Co2 Ge3 Sm3,8.16
Cu2 O5 S1,4.17
H0.64 Al0.06 Ca0.73 F0.9 Fe1.51 K0.3 Li0.01 Mg3.12 Na1.92 O23.1 Si7.94 Ti0.36,3.18
Er0.035 Mg0.965,2.09
As1 Ga1 O4,4.23
C2 H12 F6 N2 Si1,1.55
Fe1 La1 O4 Sr1,6.03
Ba0.1 Bi0.53 O3.63 Ti1.36,6.06
H1 B1 Cs1 Fe1 O9 P2,3.51
Bi5.26 Ca2.24 Ga0.5 O10.94,7.27
O4 Sn0.225 Ti0.675 Zn2 Zr0.1,5.6
Cu2 Fe0.4 Se4 Sn1 Zn0.6,5.61
Co0.5 Cr0.5 La1 O3.75 Sr1,6.07
Cs2 O13 V5,3.42
Mn1 Ni4 Y1,7.42
Bi1 Pd1,12.54
Nd3 Ni1,7.31
H4 B2 Cu3 Na4 O25 P6,3.04
Au2 Be1,15.9
Ge2 Li1 N3,4.89
N0.9 Ti1,5.28
Co2.0788 Mg1.0408 O4,5.22
Ca0.97 Li0.03 O3 Ta0.03 Zr0.97,4.66
Fe1 Ge2 Li0.71 Na0.29 O6,4.51
H2 Al3.48 Ca1 Fe0.16 Mg2.17 O12 Si1.19,3.12
La9.5 O26.26 Si6,5.4
Ba2.8 Co2 Fe24 La0.2 O41,5.36
Al0.2 Co1.8 Pr1,8.58
Ga2.66 O3.99,6.13
Ag1 Al1 F6 Rb2,4.73
Hf0.1 Ni0.9 Ti1,7.33
H36 Cl12 Co2 N12 Pt3,2.94
H28 K4 Na6 O92 P2 Ti4 W20,3.99
Cr1 Ni1,7.95
B3 Bi0.8 La0.2 O6,6.1
La0.5 O3 Ti1 Y0.5,5.81
Ba2 Ca3 Cu5 O8.54,5.4
Ce2 Ge3 Ni1,7.2
C1 Al3.4 Fe13.6 Sm2,7.03
Bi2 Cd4 O7,6.65
La18 Li8 O39 Rh4 Ru1,6.68
Ag6.72 Ge1 I0.69 Se5,6.44
Al7.44 Fe4.56 Y1,4.73
I2 Mn0.75 O6 Zn0.25,4.96
Pt4 Te6 Tl2,10.57
Pb1.224 Se16 Tb9.84,7.67
Cu6.626 Ge1 Si1,8.0
Fe1 K0.08 Mo1 O6 Sr1.92,5.62
Cl4 Li2 Mg1,2.13
Mn1 O3 Tb0.477 Yb0.523,7.22
Co1 Ni1 Se2 Tl1,7.94
Al7 Co6 Nd7,6.49
Co0.24 Fe0.76 Li1 O4 P1,3.65
S2 V1.1,3.84
Ge2 Hf3,12.56
Ir1 Mn1 Sn1,10.31
H28 Ce1 Cr1 Mo6 O35,3.05
Ba1 Co1 Pr2 S5,5.07
B4.026 Mo2,7.14
Ga0.88 Nb3.12,8.41
Er2 Nd3 Si4,6.84
B4 O7 Tl2,5.4
H98.28 Al18.8 Ca4.98 Na4.08 O157.14 Si35.2,2.07
H2.8 Mn1.66 Na0.58 O5.4,3.05
La2 O2 S2,5.34
Cl6 Cs2 Th1,3.89
Ba1 Co1.31 Fe1.33 O11 Sn3.33,6.47
F1 Li1 Nb1 O2,4.74
Cs2 Cu3 F10 Mg1,4.52
Al2 Mn1 O4,4.15
Cs1 Ge1 Se4 Sm1,5.13
C3 N3 Ru1 Sr3.5,4.4
Fe1 K1 Ni1 O8 P2,3.47
Fe1.5 O4 Si1,4.09
Ce0.3 La0.4 Mg0.2 O3 Sr0.15 Ti0.8,5.81
Ba1 F5 Sb1,4.82
Al1 Dy1 Si1,5.89
F6 K1 Rb2 Sc1,3.34
Ag1 Fe2 S3,4.29
H8 Cs1 N1 O11 Te4,4.15
C12 H12 K4 N12 O6 Re4 Se4,3.35
Al8.64 Fe1 Mg3.36 Si5,2.82
F5 Mn1 Rb2,3.47
Mn1 Nd0.121 O3 Sm0.504 Sr0.375,6.67
Cr2 Nb2 Se10,5.92
Fe1 O6 Sr2 W1,6.75
Fe2 Ge1,8.61
Al0.4 Ge1.6 Li1.39 O12 P3,3.45
Ba2 Ca1.37 Cu2 F0.2 O7.88 Tl1.63,7.0
Ca1 Mo4 O16 U1,4.86
Cr1 Mn1 Ti1,6.27
Al1.606 Cr0.244 Mg1.15 O4,3.68
Bi4 Br1 Nb1 O8,8.54
O1.9 Sc0.036 Yb0.162 Zr0.801,6.58
F6 Ga3 O6 Rb1 Se2,4.22
Gd0.4 Ho1.6 O3,8.23
Ge13 Os4 Tm3,10.24
C4 H4 Hg1 Mg1 N4 O2 S4,2.47
H121 K5 Na11 Ni9 O171 P5 W27,4.03
As1 Fe0.9 Ni0.1 O1 Sm1,7.51
Cs6 F12 O12 S3 Sb4,4.29
Al0.291 Ca1 F0.291 O4.709 Si1 Ti0.709,3.49
Li0.667 Mn0.667 Ni0.333 O2,4.32
Cr1 O4 V1,4.01
Cu1 Pt7,20.34
Au0.125 Sb0.75 Te0.125,7.97
Pd5 Sr1,9.34
O9 S2 Zn3,3.97
H9.93 Fe3 N0.93 O14.07 S2,2.94
H258.8 Al52.4 Nd23 O513.4 Se42.3 Si139.6,2.26
H35.232 Al6.38 Ba3.06 Ca0.124 O89.616 Si29.62,2.28
Ba1 In0.8 Mn0.2 O2.6,6.31
Ga0.04 La0.712 Mn0.96 O3 Sr0.288,6.46
Ca9.198 Er0.118 F2 Na0.332 O24 P5.87 Pr0.352 Si0.13,3.33
Ce1 Ge1.5 Pd0.5,7.51
La4 N2 Se3,5.99
B18 Ba4 Na2 O36 Zn4,3.62
Cl8 Mo1 O1 P1,2.49
Al2 Cu0.4 Mg0.6 O4,3.98
Mn0.3 Te1 Zn0.7,5.43
Al1.85 Fe0.15 U1,8.58
H6 Cl4 N2 Pt1,3.63
Cu1 S4 Ti2,3.83
Cu1 Li1 O9 P3,3.32
Rh7 Sb6 Yb4,10.92
Mg41 Nd5,2.53
Al1.85 Co0.15 Ho1,6.32
Gd1 Se2 Tl1,7.4
Ca0.98 Eu0.02 Hf1 O3,6.97
Ba1 Mn2 O8 P2,3.7
Am1 Te1,10.45
Cl1.45 Pb3.45 S6.55 Sb2.55,6.02
Ca3 Cr2 O12 Si3,3.85
Br3 Rb1 V1,4.19
C8 H45 Ge2 N2 O84.5 Tb2 W22,2.91
C4 H16 Cd1 Cl2 N8 S4,1.83
H10 Li4 O17 P4,1.84
C2 H4 O6 V1,2.19
Co0.65 Zn0.35,8.57
Al1.964 Fe0.617 Mg0.42 O4,4.0
H12 F6 O6 Si1 Zn1,2.14
Ba1 O4 S1,4.47
Co0.2 Lu1 Sn2,9.35
C16 H60 Cs2 N4 Nb10 O32,2.52
Fe1.9 O4 Zn1.1,5.36
Cu0.04 Li1.94 S4 Ti2,3.14
Mn2 Se4 Si1,4.81
H2 O10 P3 V1,2.75
B2 Fe5 Ge0.2 Si0.8,7.01
Ba1 Bi0.096 Fe10.9 Ir0.5 O19 Zn0.5,5.7
Ba4 Ca1 Cu2.38 O9.52 S0.5,5.44
H4 Br3 Cd1 N1,3.99
C5 Er4 Fe34,7.91
Ba2 Ca0.24 Cu2.76 Fe0.24 O7.04 Y0.76,6.22
Fe2 Nd2 O7 Sr1,6.56
Br1.4 I0.6 Sr1,4.67
Ca0.5 O4 Si1 Sr1.5,4.22
Ba0.055 Bi0.4725 Na0.4725 O3 Ti1,6.0
Ag0.4 As2 Nd1 Zn0.5,7.33
Ge1 Li10 P2 S12,2.05
Hf0.45 P4 Ti6.55,4.98
Cl1 Cs3 Mn1 O12 V4,3.57
H6 As1 Ga3 O14 Pb1 S1,4.87
F14 N2 Ti1,3.23
Bi0.6 O7 Pr1.4 Ru2,7.62
Gd8 O8 Sb3,7.87
Ba5 Cl2 O14 V4,4.48
Bi0.775 Eu0.225 O1.5,8.8
Ag2 O7 S2,4.52
Eu9 Li1 O26 Si6,6.14
Bi1 Eu1 Mn4 O10,6.73
Fe0.64 Mg1.36 O4 Si1,3.6
Al0.1 Ba1 Fe11.9 O19,5.28
Gd1.2 La1.8 O7 Sb1,7.0
Fe0.2 O7 Sr3 Ti1.8,5.09
F7 Fe1 Na2 Zn1,3.55
Rh1 Sn1 Tb1,10.09
Ba0.534 Bi1 K0.466 O3,7.41
Nd1 Ni2,9.05
Al0.19 Ca0.88 K0.12 Mg0.83 O6 Si1.98,3.31
Al3.91 Re1,6.2
B6 Re1 U2,12.54
Al1.255 Mn1.745 O4,4.4
F1 Ga1 I3 Na1 O9,4.85
H1.8 Ca7.9 Cd0.73 O25.8 P6,3.13
Cs2 Hg1 Se8 Sn3,5.19
Ba0.836 Cu2 K0.164 S2,5.4
H10.3 Al16.32 Cs10.85 Na3.12 O101.15 Si31.68,2.89
N2 Si1 Zn1,4.88
Ba5 O15 Ru4,6.46
C20 H80 Br22 N10 Pt3,2.7
B0.83 Se1.17 Zr2,6.7
H12 Mn1 O14 Se2 Tl2,3.86
H2 Ca1 K1 Na1 O11 Si4,2.63
Cu1 F6 Pt1,6.3
Ag0.8 Cd2 Cu0.2 Ga1 S4,4.74
C0.912 Al12 K2.689 Na8.996 O49.824 Si12,1.6
Ca3 Fe1.004 O12 Si3 Ti0.996,3.7
Ca1 Eu0.12 Ga3 La1 O12 Y1.88 Zr1,5.42
Bi0.05 Ca0.1 In0.3 La0.7 Mn0.7 O3 Sr0.15,6.36
Al2 Be3 O18 Si6,2.64
Gd1 In1 Pd2,10.44
Co1 O2.5 Sr1,5.16
K6 O1 S18 Ti6,2.52
As1 Na1 S2,2.93
Ba1.64 Cu3 La0.36 O7.17 Pr1,6.76
S5 U2 Zr1,7.2
C6 H10 Ce1 Cs1 Fe1 N6 O5,2.46
Mo0.1155 Ru0.8845,12.12
Br0.3 Fe1 Se0.7,5.7
Co2 Fe0.5 O4 Zn0.5,6.95
Co1 P1.18 S0.82,5.07
Ir1 Nb3,11.59
Mn4 O12 Sm2 Ti1 Zn1,6.32
C18 H12 Fe5 N2 O14,1.93
C1 Er4 Fe34,8.27
Li0.1 Mn0.9 Se1,5.32
Dy2 O12 W3,7.74
Ba1 Cu1 Dy2 O5,8.09
B0.93 Lu1 O2.93,7.34
Fe0.64 Se8 Ta4,8.85
Na0.751 O4 Ti2,4.03
Lu4.86 Pd2,10.65
C0.18 H3.8 Cr0.36 O3.44 Zn0.64,3.08
Ag2.8 Eu1 Na0.2 Te4,7.3
Ca1 Cu3 Fe2 O12 Sb2,6.14
Ca5 In2 Sb6,5.0
Nd5 Sb3,7.65
Co9 Mg1 Tb2,8.4
Co0.5 Cr2 Cu0.5 S4,4.06
Mo1 O6 Rh2,6.81
Fe1.94 Ni5.81 Si3,7.4
H2 F8 K4 O5 Ti2,2.67
Gd2 Mo1 O6,7.1
I2 Re6 Se8,8.2
Al1.5 Fe0.5 O4 Zn1,4.81
Mg1.746 O4 Ti1.1 Zn0.054,3.6
C4 H8 Cr0.66 Mn1 N4 O4,1.4
Ag1 Dy1 Sn1,9.26
Ba3 Ga2 Ge4 O14,5.37
Fe17 N2.5 Nd2,7.51
Al0.08 Li1.06 Mn1.86 O4,4.2
Co40 Si31 Ti13,6.43
Nb1.334 Pd6.003 Zr0.667,11.3
H48 Eu2 O52 V10,2.62
Ba2 Cr1 O4,5.53
H4 N2 O3,1.72
H13 Cl2 N6 O4.5 Os1,2.68
H4 Cd1 Na2 O10 S2,3.12
Ag2 Cl2 Cs6 Ge4 O20 U3,5.51
Ce2 O2 S1,6.01
Cd1 Mo3 O16 Y3.8 Yb0.2,5.82
Gd2 O5 Re1,9.18
B1.8 Ir1 Mg2,6.74
H10 Al2 N2 O9 Si2,2.09
Fe3 Ge3 Y0.5,7.79
Ge2 In1 K1 O6,4.93
Ba2 Cu1 In1 O4,6.06
F2 O4 Pb2 S1,6.96
C1 Al3 Hf5,10.09
Al1 Na3 O23 P8,2.83
Ba2 Cu3 La1 O7.14,6.63
Al3.84 Cl2 Ga2.16 Na8 O24 Si6,2.49
Cu3 Na7 O8,3.36
Cu1 Hf1 K1 S3,4.93
Ga1 Gd1 O3,8.1
Mn0.28 Se1 Zn0.72,4.98
B1 Co0.29 Fe0.76 Mn0.95,7.38
Co0.2 Cr0.8 Dy1 O3,8.0
Ba3 Li1 Nb3 O21 Ti5,5.08
Mo6 O24 Sc1 Tl5 Zr1,5.66
Ca0.1 La0.6 Mn1 O3 Sr0.3,6.19
Ba1.5 Np1 O6 Sr1.5,6.61
Li0.6 O4 Si1.3 Zn1.1,3.51
H1.874 Al6 Na7.816 O24.126 S1.874 Si6,2.25
Os1 Si3 Sm1,8.08
As6.231 Ge39.361 I7.868,6.0
Au1 Cu4 Nd1,10.61
Cd1 Na6 S10 Sb4,3.45
Cd5 Mo2 O28 P8,4.51
Br2 O3 Te1 Zn2,4.72
H6 Fe2.828 K0.05 Na0.95 O14 S2,3.07
Hf1 Ni2 Sn1,11.35
Fe1 Gd0.15 Mo1 O6 Sr1.85,5.88
Mo3 P1,9.15
C0.955 Bi0.5 Cu2 Hg0.545 O9.72 Sr4,5.91
H38 Co2 N1 O32 P4 Ru2,2.34
H1 Al2.1 Ca2 Fe0.1 O13 Si3 V0.8,3.46
Bi0.793 Ca0.207 Fe1 O3,7.8
H2 B2 Mg0.188 Mn1.812 O6,3.29
Dy0.01 Li3 O12 Te2 Y2.99,5.3
Ca1 O5 Si1 Ti0.71 Zr0.29,3.66
Cr1 Nd2 Ni1 O7.392 Sr2,6.21
H14 F6 I3 N3 O7,3.12
H1.824 K0.38 Na0.38 O6.912 W2,6.36
As3 Ca0.41 Cu0.39 Fe0.55 Mg2.45 Na0.76 O12,4.04
Ca1.93 O4 Si1 Sr0.066,3.34
Ag12.8 Al21.2 Ce3.6,5.93
H4 Al2 Ca0.982 O10 Si2 Sr0.018,3.1
Al2 Co7 Dy3,8.63
Ba3 O9 Ru2 Ti1,6.75
H32 Li6 O44 V10,2.53
Cr0.046 Mg0.977 O3 Si0.988,3.86
B0.087 Fe1.74 Ho0.174,7.97
C1 B2 Lu1 Ni2,8.49
La0.26 O3.82 Pb0.39 W1,6.81
B1 La1 O3,5.25
Ba4 Eu4 O15 Pt1 Zn3,7.45
Ca0.857 La0.286 O3 Ti0.857,4.57
Ag1 Fe1 O2,6.56
Ga0.08 Ge0.92 S8 V4,3.93
N2 Th1 Y1,9.18
Ni2 Sn1 Y2,6.92
Cd1 Sb1 Tl1,8.56
Nb2 Pb1.08 S5.08,5.52
Cu0.65 Nb1 S2,5.16
Na1 O9 P3 Sr1,3.16
H1.44 Ca5 O13.012 P2.928,3.14
Li1.13 Mn2 O4,4.31
Al0.5 Er1 Fe1.5,8.64
H1 Fe0.995 Mn0.005 O2,4.24
Ni1 P1 Se3,5.08
La0.922 Mn0.937 O3,6.48
Ca3 P4 Si2,2.55
Er0.67 La0.67 Pb1 S8 Si2 Tb0.67,4.6
Ca9.64 Cl2 Na0.18 Nd0.18 O24 P6,3.21
Ba2 Cu3 Er1 O6.16,6.89
Ce1 Te3,6.96
Co0.6 Cr0.4 Nd1 O3,7.5
Ba2 Fe3 O7.82 Y1,6.03
H10 Ca1 O17 U2 V2,3.91
Bi1.5 Cu0.5 O7 Sb1.5 Zn0.5,7.87
As2 S4 Tl2,5.56
Fe2 Ge2 La1,7.35
Ca0.22 O1.78 Ti0.22 Zr0.56,4.92
Cr2 Cu0.3 Mn0.7 S4,3.77
H65.5 Cs10.5 K4 O196 Si4 Ta16 W36,4.79
H3 As1 O5 Zn1,3.6
B6 S0.62,2.4
Cu0.95 In1 Te2,5.96
B1.65 Ir1 Mg2,6.73
Mo0.5 Ni3 Ti0.5,8.72
C2 F2 Lu1 Na3 O6,3.96
Co4.7 Eu1 Ge9,7.83
Ba2 Cu3 O6.85 Y1,6.37
Al3 Ca2 F2 Mg4 Na1 O22 Si6,3.1
As1 Cr0.39 Mn0.61,6.76
B3 K0.7 Na0.3 O9 Sr4,4.1
H4 Ba0.97 K1.178 Mn7.759 Na1.957 Nb3.451 O38 Si8,3.82
Fe0.14 In1.72 Mn0.14 O3,7.74
B3 N4 Nd7 O13,6.66
As4 Rh6 Yb1,10.62
N0.61 Ti1,4.95
Co1 Fe1 La1 O5.58 Sr1,6.21
B6 La0.5 Tm0.5,5.15
S4 Yb2 Zn1,5.58
Ag0.167 Ga0.167 Ge0.833 S2,3.34
Ga3 Hf2 Ti3,8.29
B2 Co2 Dy1,8.51
Al1 Co1 Hf1,9.88
Gd1 Mn2 Na1 O12 Ti4,5.19
B6 Gd0.5 La0.5,5.01
F0.05 Li1.2 Mn0.625 Nb0.175 O1.95,4.16
Ba2 Mo1 Na1 O5.5,5.53
Cl6 Er1 K3,2.77
Cs2 Na1 P2 S8 Tb1,3.37
H14.52 Al3.5 Mn1.21 Na1.09 O31.26 Si8.5,1.65
B1 Co4 Er1,9.38
Cu2.7 Mo0.3 O7.47 Pr1 Sr2,6.1
C3 Al1 V4,5.26
Co2.4 Mn0.6 O4,5.77
Al1 As1 Pt5,16.39
Bi8.73 K1.81 O24 P4,7.06
O3.92 Sr2 V1,5.19
Au1 Eu1 Mg2,6.57
Ca0.33 La0.335 Mn1 Nd0.335 O3,6.15
C5 N4 O3 Pt1 Tl4,6.14
Er1 Ni0.8 Ru1.2,11.41
P4 S4,2.22
H2 Br4 O1 Pt1 Rb2,4.4
H10 B6,0.85
Ni1.5 V0.5,8.36
Cs2 O4 W1,5.22
Ag1.96 Cr1 O4 Zn0.04,5.61
As4 S4.93,3.55
Li3.8 O8 Ti3 Zn1.19,4.25
Ga3.3 Gd6 S14,5.42
H4 Fe2.048 K1.902 Mg5.736 Na0.098 O24 Si6.216,2.94
Ge1 S4 Zn2,3.49
Mn0.67 Na0.798 Ni0.33 O2,4.39
H1 Cl1 Sc1,2.92
B4 Dy1 Os1,10.79
Cu3 K1 S2,4.46
Fe3 Mn3 O8,4.98
In1 Li2 Pt1,8.2
Bi1.6 Ca1 Cu2 O8.716 Pb0.4 Sr1.81,6.6
Ge1 Pd2 Tb1,10.15
La1 Li1 O12 P4,3.25
Ca4.765 F0.987 O12 P2.778,3.09
In1.88 O3 Sn0.12,7.11
Al2 Ni0.941 O3.94,4.39
H3 Cs1 Ge1,3.11
Al12 Ca3 Cs6 O48 Si12,2.13
Ba4 Cu1 Ga5 S12,4.17
Dy1 Mn2 O5,6.59
Cl6 K2 Ta1,3.14
Al20 Er1 V2,3.51
H6 Al2 Ba3 O18 P6,3.58
B4 F2 O6 Sr1,2.76
H2 Al4 Ca3 O12 Si1,3.31
Co1 Dy2 Si2,7.79
H6 B6 Cs2,2.56
Al4 Eu1,4.0
Co1 Ta2,15.08
H5 K4 O16 P1 S3,2.32
Bi0.8 Sb1.2 Te3,7.05
As2 Cu1 Nd1 Zn1,6.88
Fe0.5 La1 Mn1.5 O6.91 Sr2,5.95
Al0.333 O40 Ta15 W0.667,8.27
Ce2 Co1 Sn4,7.78
Ga1 Pd2 Tb1,10.08
C4 H5 Ca1.26 Ce2.74 O16,4.06
Tb1,8.25
Hg1 Na1 P1 S4,3.95
H1.86 Al2.89 Ca1.07 F0.14 Fe2.28 K0.01 Mg1.62 Mn0.01 Na1.71 O23.86 Si6.23 Ti0.07 Zn0.01,3.29
S0.963 Ta6 Te3.037,11.04
